ZIP CODE	STATE	MSA No.	GPCI	GPCI	GPCI	County No.	MSA Name
01346	MA	44140	1.010	1.100	0.776	013	Springfield, MA MSA
01347	MA	44140	1.010	1.100	0.776	013	Springfield, MA MSA
01349	MA	44140	1.010	1.100	0.776	013	Springfield, MA MSA
01350	MA	44140	1.010	1.100	0.776	013	Springfield, MA MSA
01351	MA	44140	1.010	1.100	0.776	013	Springfield, MA MSA
01354	MA	44140	1.010	1.100	0.776	013	Springfield, MA MSA
01355	MA	44140	1.010	1.100	0.776	013	Springfield, MA MSA
01360	MA	44140	1.010	1.100	0.776	013	Springfield, MA MSA
01364	MA	44140	1.010	1.100	0.776	013	Springfield, MA MSA
01366	MA	49340	1.010	1.100	0.776	013	Worcester, MA MSA
01367	MA	44140	1.010	1.100	0.776	013	Springfield, MA MSA
01368	MA	49340	1.010	1.100	0.776	013	Worcester, MA MSA
01369	MA	44140	1.010	1.100	0.776	013	Springfield, MA MSA
01370	MA	44140	1.010	1.100	0.776	013	Springfield, MA MSA
01373	MA	44140	1.010	1.100	0.776	013	Springfield, MA MSA
01375	MA	44140	1.010	1.100	0.776	013	Springfield, MA MSA
01376	MA	44140	1.010	1.100	0.776	013	Springfield, MA MSA
01378	MA	44140	1.010	1.100	0.776	013	Springfield, MA MSA
01379	MA	44140	1.010	1.100	0.776	013	Springfield, MA MSA
01380	MA	44140	1.010	1.100	0.776	013	Springfield, MA MSA
01420	MA	49340	1.010	1.100	0.776	013	Worcester, MA MSA
01430	MA	49340	1.010	1.100	0.776	013	Worcester, MA MSA
01431	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01432	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01434	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01436	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01438	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01440	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01441	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01450	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01451	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01452	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01453	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01460	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01462	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01463	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01464	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01467	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01468	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01469	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01470	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01471	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01472	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01473	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01474	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01475	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01477	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01501	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01503	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01504	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01505	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01506	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01507	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01508	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01509	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01510	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01515	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01516	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01517	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01518	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01519	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01520	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01521	MA	44140	1.010	1.100	0.776	013	Springfield, MA MSA
01522	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01523	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01524	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01525	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01526	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01527	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01529	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01531	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01532	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01534	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01535	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01536	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01537	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01538	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01540	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01541	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01542	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01543	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01545	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01546	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01550	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01560	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01561	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01562	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01564	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01566	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01568	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01569	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01570	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01571	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01580	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01581	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01582	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01583	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01585	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01586	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01588	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01590	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01601	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01602	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01603	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01604	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01605	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01606	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01607	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01608	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01609	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01610	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01611	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01612	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01613	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01614	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01615	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01653	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01654	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01655	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01701	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01702	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01703	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01704	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01705	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01718	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01719	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01720	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01721	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01730	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01731	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01740	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01741	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01742	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01745	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01746	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01747	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01748	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01749	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01752	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01754	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01756	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01757	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01760	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01770	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01772	MA	49340	1.010	1.100	0.776	027	Worcester, MA MSA
01773	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01775	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01776	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01778	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01784	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01801	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01803	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01805	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01806	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01807	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01808	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01810	MA	14460	1.010	1.100	0.776	009	Boston-Cambridge-Quincy, MA-NH MSA
01812	MA	14460	1.010	1.100	0.776	009	Boston-Cambridge-Quincy, MA-NH MSA
01813	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01815	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01821	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01822	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01824	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01826	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01827	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01830	MA	14460	1.010	1.100	0.776	009	Boston-Cambridge-Quincy, MA-NH MSA
01831	MA	14460	1.010	1.100	0.776	009	Boston-Cambridge-Quincy, MA-NH MSA
01832	MA	14460	1.010	1.100	0.776	009	Boston-Cambridge-Quincy, MA-NH MSA
01833	MA	14460	1.010	1.100	0.776	009	Boston-Cambridge-Quincy, MA-NH MSA
01834	MA	14460	1.010	1.100	0.776	009	Boston-Cambridge-Quincy, MA-NH MSA
01835	MA	14460	1.010	1.100	0.776	009	Boston-Cambridge-Quincy, MA-NH MSA
01840	MA	14460	1.010	1.100	0.776	009	Boston-Cambridge-Quincy, MA-NH MSA
01841	MA	14460	1.010	1.100	0.776	009	Boston-Cambridge-Quincy, MA-NH MSA
01842	MA	14460	1.010	1.100	0.776	009	Boston-Cambridge-Quincy, MA-NH MSA
01843	MA	14460	1.010	1.100	0.776	009	Boston-Cambridge-Quincy, MA-NH MSA
01844	MA	14460	1.010	1.100	0.776	009	Boston-Cambridge-Quincy, MA-NH MSA
01845	MA	14460	1.010	1.100	0.776	009	Boston-Cambridge-Quincy, MA-NH MSA
01850	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01851	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01852	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01853	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01854	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01860	MA	14460	1.010	1.100	0.776	009	Boston-Cambridge-Quincy, MA-NH MSA
01862	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01863	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01864	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01865	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01866	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01867	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01876	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01879	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01880	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01885	MA	14460	1.010	1.100	0.776	009	Boston-Cambridge-Quincy, MA-NH MSA
01886	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01887	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01888	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01889	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01890	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
01899	MA	14460	1.010	1.100	0.776	009	Boston-Cambridge-Quincy, MA-NH MSA
01901	MA	14460	1.010	1.100	0.776	009	Boston-Cambridge-Quincy, MA-NH MSA
01902	MA	14460	1.010	1.100	0.776	009	Boston-Cambridge-Quincy, MA-NH MSA
01903	MA	14460	1.010	1.100	0.776	009	Boston-Cambridge-Quincy, MA-NH MSA
01904	MA	14460	1.010	1.100	0.776	009	Boston-Cambridge-Quincy, MA-NH MSA
01905	MA	14460	1.010	1.100	0.776	009	Boston-Cambridge-Quincy, MA-NH MSA
01906	MA	14460	1.010	1.100	0.776	009	Boston-Cambridge-Quincy, MA-NH MSA
01907	MA	14460	1.010	1.100	0.776	009	Boston-Cambridge-Quincy, MA-NH MSA
01908	MA	14460	1.010	1.100	0.776	009	Boston-Cambridge-Quincy, MA-NH MSA
01910	MA	14460	1.010	1.100	0.776	009	Boston-Cambridge-Quincy, MA-NH MSA
01913	MA	14460	1.010	1.100	0.776	009	Boston-Cambridge-Quincy, MA-NH MSA
01915	MA	14460	1.010	1.100	0.776	009	Boston-Cambridge-Quincy, MA-NH MSA
01921	MA	14460	1.010	1.100	0.776	009	Boston-Cambridge-Quincy, MA-NH MSA
01922	MA	14460	1.010	1.100	0.776	009	Boston-Cambridge-Quincy, MA-NH MSA
01923	MA	14460	1.010	1.100	0.776	009	Boston-Cambridge-Quincy, MA-NH MSA
01929	MA	14460	1.010	1.100	0.776	009	Boston-Cambridge-Quincy, MA-NH MSA
01930	MA	14460	1.010	1.100	0.776	009	Boston-Cambridge-Quincy, MA-NH MSA
01931	MA	14460	1.010	1.100	0.776	009	Boston-Cambridge-Quincy, MA-NH MSA
01936	MA	14460	1.010	1.100	0.776	009	Boston-Cambridge-Quincy, MA-NH MSA
01937	MA	14460	1.010	1.100	0.776	009	Boston-Cambridge-Quincy, MA-NH MSA
01938	MA	14460	1.010	1.100	0.776	009	Boston-Cambridge-Quincy, MA-NH MSA
01940	MA	14460	1.010	1.100	0.776	009	Boston-Cambridge-Quincy, MA-NH MSA
01944	MA	14460	1.010	1.100	0.776	009	Boston-Cambridge-Quincy, MA-NH MSA
01945	MA	14460	1.010	1.100	0.776	009	Boston-Cambridge-Quincy, MA-NH MSA
01947	MA	14460	1.010	1.100	0.776	009	Boston-Cambridge-Quincy, MA-NH MSA
01949	MA	14460	1.010	1.100	0.776	009	Boston-Cambridge-Quincy, MA-NH MSA
01950	MA	14460	1.010	1.100	0.776	009	Boston-Cambridge-Quincy, MA-NH MSA
01951	MA	14460	1.010	1.100	0.776	009	Boston-Cambridge-Quincy, MA-NH MSA
01952	MA	14460	1.010	1.100	0.776	009	Boston-Cambridge-Quincy, MA-NH MSA
01960	MA	14460	1.010	1.100	0.776	009	Boston-Cambridge-Quincy, MA-NH MSA
01961	MA	14460	1.010	1.100	0.776	009	Boston-Cambridge-Quincy, MA-NH MSA
01965	MA	14460	1.010	1.100	0.776	009	Boston-Cambridge-Quincy, MA-NH MSA
01966	MA	14460	1.010	1.100	0.776	009	Boston-Cambridge-Quincy, MA-NH MSA
01969	MA	14460	1.010	1.100	0.776	009	Boston-Cambridge-Quincy, MA-NH MSA
01970	MA	14460	1.010	1.100	0.776	009	Boston-Cambridge-Quincy, MA-NH MSA
01971	MA	14460	1.010	1.100	0.776	009	Boston-Cambridge-Quincy, MA-NH MSA
01982	MA	14460	1.010	1.100	0.776	009	Boston-Cambridge-Quincy, MA-NH MSA
01983	MA	14460	1.010	1.100	0.776	009	Boston-Cambridge-Quincy, MA-NH MSA
01984	MA	14460	1.010	1.100	0.776	009	Boston-Cambridge-Quincy, MA-NH MSA
01985	MA	14460	1.010	1.100	0.776	009	Boston-Cambridge-Quincy, MA-NH MSA
02018	MA	14460	1.010	1.100	0.776	023	Boston-Cambridge-Quincy, MA-NH MSA
02019	MA	14460	1.021	1.238	0.776	021	Boston-Cambridge-Quincy, MA-NH MSA
02020	MA	14460	1.010	1.100	0.776	023	Boston-Cambridge-Quincy, MA-NH MSA
02021	MA	14460	1.021	1.238	0.776	021	Boston-Cambridge-Quincy, MA-NH MSA
02025	MA	14460	1.021	1.238	0.776	021	Boston-Cambridge-Quincy, MA-NH MSA
02026	MA	14460	1.021	1.238	0.776	021	Boston-Cambridge-Quincy, MA-NH MSA
02027	MA	14460	1.021	1.238	0.776	021	Boston-Cambridge-Quincy, MA-NH MSA
02030	MA	14460	1.021	1.238	0.776	021	Boston-Cambridge-Quincy, MA-NH MSA
02031	MA	39300	1.010	1.100	0.776	005	Providence-New Bedford-Fall River, RI-MA MSA
02032	MA	14460	1.021	1.238	0.776	021	Boston-Cambridge-Quincy, MA-NH MSA
02035	MA	14460	1.021	1.238	0.776	021	Boston-Cambridge-Quincy, MA-NH MSA
02038	MA	14460	1.021	1.238	0.776	021	Boston-Cambridge-Quincy, MA-NH MSA
02040	MA	14460	1.010	1.100	0.776	023	Boston-Cambridge-Quincy, MA-NH MSA
02041	MA	14460	1.010	1.100	0.776	023	Boston-Cambridge-Quincy, MA-NH MSA
02043	MA	14460	1.010	1.100	0.776	023	Boston-Cambridge-Quincy, MA-NH MSA
02044	MA	14460	1.010	1.100	0.776	023	Boston-Cambridge-Quincy, MA-NH MSA
02045	MA	14460	1.010	1.100	0.776	023	Boston-Cambridge-Quincy, MA-NH MSA
02047	MA	14460	1.010	1.100	0.776	023	Boston-Cambridge-Quincy, MA-NH MSA
02048	MA	39300	1.010	1.100	0.776	005	Providence-New Bedford-Fall River, RI-MA MSA
02050	MA	14460	1.010	1.100	0.776	023	Boston-Cambridge-Quincy, MA-NH MSA
02051	MA	14460	1.010	1.100	0.776	023	Boston-Cambridge-Quincy, MA-NH MSA
02052	MA	14460	1.021	1.238	0.776	021	Boston-Cambridge-Quincy, MA-NH MSA
02053	MA	14460	1.021	1.238	0.776	021	Boston-Cambridge-Quincy, MA-NH MSA
02054	MA	14460	1.021	1.238	0.776	021	Boston-Cambridge-Quincy, MA-NH MSA
02055	MA	14460	1.010	1.100	0.776	023	Boston-Cambridge-Quincy, MA-NH MSA
02056	MA	14460	1.021	1.238	0.776	021	Boston-Cambridge-Quincy, MA-NH MSA
02059	MA	14460	1.010	1.100	0.776	023	Boston-Cambridge-Quincy, MA-NH MSA
02060	MA	14460	1.010	1.100	0.776	023	Boston-Cambridge-Quincy, MA-NH MSA
02061	MA	14460	1.010	1.100	0.776	023	Boston-Cambridge-Quincy, MA-NH MSA
02062	MA	14460	1.021	1.238	0.776	021	Boston-Cambridge-Quincy, MA-NH MSA
02065	MA	14460	1.010	1.100	0.776	023	Boston-Cambridge-Quincy, MA-NH MSA
02066	MA	14460	1.010	1.100	0.776	023	Boston-Cambridge-Quincy, MA-NH MSA
02067	MA	14460	1.021	1.238	0.776	021	Boston-Cambridge-Quincy, MA-NH MSA
02070	MA	14460	1.021	1.238	0.776	021	Boston-Cambridge-Quincy, MA-NH MSA
02071	MA	14460	1.021	1.238	0.776	021	Boston-Cambridge-Quincy, MA-NH MSA
02072	MA	14460	1.021	1.238	0.776	021	Boston-Cambridge-Quincy, MA-NH MSA
02081	MA	14460	1.021	1.238	0.776	021	Boston-Cambridge-Quincy, MA-NH MSA
02090	MA	14460	1.021	1.238	0.776	021	Boston-Cambridge-Quincy, MA-NH MSA
02093	MA	14460	1.021	1.238	0.776	021	Boston-Cambridge-Quincy, MA-NH MSA
02101	MA	14460	1.021	1.238	0.776	025	Boston-Cambridge-Quincy, MA-NH MSA
02102	MA	14460	1.021	1.238	0.776	025	Boston-Cambridge-Quincy, MA-NH MSA
02103	MA	14460	1.021	1.238	0.776	025	Boston-Cambridge-Quincy, MA-NH MSA
02104	MA	14460	1.021	1.238	0.776	025	Boston-Cambridge-Quincy, MA-NH MSA
02105	MA	14460	1.021	1.238	0.776	025	Boston-Cambridge-Quincy, MA-NH MSA
02106	MA	14460	1.021	1.238	0.776	025	Boston-Cambridge-Quincy, MA-NH MSA
02107	MA	14460	1.021	1.238	0.776	025	Boston-Cambridge-Quincy, MA-NH MSA
02108	MA	14460	1.021	1.238	0.776	025	Boston-Cambridge-Quincy, MA-NH MSA
02109	MA	14460	1.021	1.238	0.776	025	Boston-Cambridge-Quincy, MA-NH MSA
02110	MA	14460	1.021	1.238	0.776	025	Boston-Cambridge-Quincy, MA-NH MSA
02111	MA	14460	1.021	1.238	0.776	025	Boston-Cambridge-Quincy, MA-NH MSA
02112	MA	14460	1.021	1.238	0.776	025	Boston-Cambridge-Quincy, MA-NH MSA
02113	MA	14460	1.021	1.238	0.776	025	Boston-Cambridge-Quincy, MA-NH MSA
02114	MA	14460	1.021	1.238	0.776	025	Boston-Cambridge-Quincy, MA-NH MSA
02115	MA	14460	1.021	1.238	0.776	025	Boston-Cambridge-Quincy, MA-NH MSA
02116	MA	14460	1.021	1.238	0.776	025	Boston-Cambridge-Quincy, MA-NH MSA
02117	MA	14460	1.021	1.238	0.776	025	Boston-Cambridge-Quincy, MA-NH MSA
02118	MA	14460	1.021	1.238	0.776	025	Boston-Cambridge-Quincy, MA-NH MSA
02119	MA	14460	1.021	1.238	0.776	025	Boston-Cambridge-Quincy, MA-NH MSA
02120	MA	14460	1.021	1.238	0.776	025	Boston-Cambridge-Quincy, MA-NH MSA
02121	MA	14460	1.021	1.238	0.776	025	Boston-Cambridge-Quincy, MA-NH MSA
02122	MA	14460	1.021	1.238	0.776	025	Boston-Cambridge-Quincy, MA-NH MSA
02123	MA	14460	1.021	1.238	0.776	025	Boston-Cambridge-Quincy, MA-NH MSA
02124	MA	14460	1.021	1.238	0.776	025	Boston-Cambridge-Quincy, MA-NH MSA
02125	MA	14460	1.021	1.238	0.776	025	Boston-Cambridge-Quincy, MA-NH MSA
02126	MA	14460	1.021	1.238	0.776	025	Boston-Cambridge-Quincy, MA-NH MSA
02127	MA	14460	1.021	1.238	0.776	025	Boston-Cambridge-Quincy, MA-NH MSA
02128	MA	14460	1.021	1.238	0.776	025	Boston-Cambridge-Quincy, MA-NH MSA
02129	MA	14460	1.021	1.238	0.776	025	Boston-Cambridge-Quincy, MA-NH MSA
02130	MA	14460	1.021	1.238	0.776	025	Boston-Cambridge-Quincy, MA-NH MSA
02131	MA	14460	1.021	1.238	0.776	025	Boston-Cambridge-Quincy, MA-NH MSA
02132	MA	14460	1.021	1.238	0.776	025	Boston-Cambridge-Quincy, MA-NH MSA
02133	MA	14460	1.021	1.238	0.776	025	Boston-Cambridge-Quincy, MA-NH MSA
02134	MA	14460	1.021	1.238	0.776	025	Boston-Cambridge-Quincy, MA-NH MSA
02135	MA	14460	1.021	1.238	0.776	025	Boston-Cambridge-Quincy, MA-NH MSA
02136	MA	14460	1.021	1.238	0.776	025	Boston-Cambridge-Quincy, MA-NH MSA
02137	MA	14460	1.021	1.238	0.776	025	Boston-Cambridge-Quincy, MA-NH MSA
02138	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
02139	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
02140	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
02141	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
02142	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
02143	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
02144	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
02145	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
02148	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
02149	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
02150	MA	14460	1.021	1.238	0.776	025	Boston-Cambridge-Quincy, MA-NH MSA
02151	MA	14460	1.021	1.238	0.776	025	Boston-Cambridge-Quincy, MA-NH MSA
02152	MA	14460	1.021	1.238	0.776	025	Boston-Cambridge-Quincy, MA-NH MSA
02153	MA	14460	1.021	1.238	0.776	017	Boston-Cambridge-Quincy, MA-NH MSA
